X, Y, Z, Concentration
1650.0000,50.0000,-35.0000,0.00000000e+000
1750.0000,50.0000,-35.0000,0.00000000e+000
1850.0000,50.0000,-35.0000,0.00000000e+000
1950.0000,50.0000,-35.0000,0.00000000e+000
2050.0000,50.0000,-35.0000,0.00000000e+000
2150.0000,50.0000,-35.0000,0.00000000e+000
2250.0000,50.0000,-35.0000,0.00000000e+000
2350.0000,50.0000,-35.0000,0.00000000e+000
2450.0000,50.0000,-35.0000,0.00000000e+000
2550.0000,50.0000,-35.0000,0.00000000e+000
2650.0000,50.0000,-35.0000,0.00000000e+000
2750.0000,50.0000,-35.0000,0.00000000e+000
2850.0000,50.0000,-35.0000,0.00000000e+000
2950.0000,50.0000,-35.0000,0.00000000e+000
3050.0000,50.0000,-35.0000,0.00000000e+000
3150.0000,50.0000,-35.0000,0.00000000e+000
3250.0000,50.0000,-35.0000,0.00000000e+000
3350.0000,50.0000,-35.0000,0.00000000e+000
3450.0000,50.0000,-35.0000,0.00000000e+000
3550.0000,50.0000,-35.0000,0.00000000e+000
3650.0000,50.0000,-35.0000,1.42145712e-038
3750.0000,50.0000,-35.0000,1.38262816e-035
3850.0000,50.0000,-35.0000,1.26654961e-032
3950.0000,50.0000,-35.0000,1.10322661e-029
4050.0000,50.0000,-35.0000,9.12438585e-027
4150.0000,50.0000,-35.0000,7.10378238e-024
4250.0000,50.0000,-35.0000,5.21377231e-021
4350.0000,50.0000,-35.0000,3.63842961e-018
4450.0000,50.0000,-35.0000,2.51439147e-015
4550.0000,50.0000,-35.0000,1.97902480e-012
4650.0000,50.0000,-35.0000,2.28013097e-009
4750.0000,50.0000,-35.0000,2.77142863e-006
4850.0000,50.0000,-35.0000,9.19387239e-005
4950.0000,50.0000,-35.0000,4.39579278e-004
5050.0000,50.0000,-35.0000,1.19013304e-003
5150.0000,50.0000,-35.0000,2.45844549e-003
5250.0000,50.0000,-35.0000,4.35213093e-003
5350.0000,50.0000,-35.0000,6.93104090e-003
5450.0000,50.0000,-35.0000,1.02300616e-002
5550.0000,50.0000,-35.0000,1.42760333e-002
5650.0000,50.0000,-35.0000,1.90989655e-002
5750.0000,50.0000,-35.0000,2.47230604e-002
5850.0000,50.0000,-35.0000,3.11778821e-002
5950.0000,50.0000,-35.0000,3.85074057e-002
6050.0000,50.0000,-35.0000,4.67902794e-002
6150.0000,50.0000,-35.0000,5.60893528e-002
6250.0000,50.0000,-35.0000,6.68344125e-002
6350.0000,50.0000,-35.0000,7.82261193e-002
6450.0000,50.0000,-35.0000,9.66689661e-002
6550.0000,50.0000,-35.0000,1.02795467e-001
6650.0000,50.0000,-35.0000,1.09203853e-001
6750.0000,50.0000,-35.0000,4.13044262e+000
6850.0000,50.0000,-35.0000,1.24123325e+001
6950.0000,50.0000,-35.0000,2.77383690e+001
7050.0000,50.0000,-35.0000,3.29600563e+001
7150.0000,50.0000,-35.0000,3.45432014e+001
7250.0000,50.0000,-35.0000,3.46181717e+001
7350.0000,50.0000,-35.0000,3.45561829e+001
7450.0000,50.0000,-35.0000,3.45710106e+001
7550.0000,50.0000,-35.0000,3.46051407e+001
7650.0000,50.0000,-35.0000,3.45415497e+001
7750.0000,50.0000,-35.0000,3.22730064e+001
7850.0000,50.0000,-35.0000,3.37185059e+001
7950.0000,50.0000,-35.0000,3.38864670e+001
50.0000,50.0000,-40.0000,0.00000000e+000
150.0000,50.0000,-40.0000,0.00000000e+000
250.0000,50.0000,-40.0000,0.00000000e+000
350.0000,50.0000,-40.0000,0.00000000e+000
450.0000,50.0000,-40.0000,0.00000000e+000
550.0000,50.0000,-40.0000,0.00000000e+000
650.0000,50.0000,-40.0000,0.00000000e+000
750.0000,50.0000,-40.0000,0.00000000e+000
850.0000,50.0000,-40.0000,0.00000000e+000
950.0000,50.0000,-40.0000,0.00000000e+000
1050.0000,50.0000,-40.0000,0.00000000e+000
1150.0000,50.0000,-40.0000,0.00000000e+000
1250.0000,50.0000,-40.0000,0.00000000e+000
1350.0000,50.0000,-40.0000,0.00000000e+000
1450.0000,50.0000,-40.0000,0.00000000e+000
1550.0000,50.0000,-40.0000,0.00000000e+000
1650.0000,50.0000,-40.0000,0.00000000e+000
1750.0000,50.0000,-40.0000,0.00000000e+000
1850.0000,50.0000,-40.0000,0.00000000e+000
1950.0000,50.0000,-40.0000,0.00000000e+000
2050.0000,50.0000,-40.0000,0.00000000e+000
2150.0000,50.0000,-40.0000,0.00000000e+000
2250.0000,50.0000,-40.0000,0.00000000e+000
2350.0000,50.0000,-40.0000,0.00000000e+000
2450.0000,50.0000,-40.0000,0.00000000e+000
2550.0000,50.0000,-40.0000,0.00000000e+000
2650.0000,50.0000,-40.0000,0.00000000e+000
2750.0000,50.0000,-40.0000,0.00000000e+000
2850.0000,50.0000,-40.0000,0.00000000e+000
2950.0000,50.0000,-40.0000,0.00000000e+000
3050.0000,50.0000,-40.0000,0.00000000e+000
3150.0000,50.0000,-40.0000,0.00000000e+000
3250.0000,50.0000,-40.0000,0.00000000e+000
3350.0000,50.0000,-40.0000,0.00000000e+000
3450.0000,50.0000,-40.0000,0.00000000e+000
3550.0000,50.0000,-40.0000,0.00000000e+000
3650.0000,50.0000,-40.0000,9.32297601e-038
3750.0000,50.0000,-40.0000,9.01761206e-035
3850.0000,50.0000,-40.0000,8.03858050e-032
3950.0000,50.0000,-40.0000,6.88426487e-029
4050.0000,50.0000,-40.0000,5.79130339e-026
4150.0000,50.0000,-40.0000,4.59172299e-023
4250.0000,50.0000,-40.0000,3.41151774e-020
4350.0000,50.0000,-40.0000,2.34128129e-017
4450.0000,50.0000,-40.0000,1.44901113e-014
4550.0000,50.0000,-40.0000,8.45067332e-012
4650.0000,50.0000,-40.0000,6.82230805e-009
4750.0000,50.0000,-40.0000,1.12646967e-005
4850.0000,50.0000,-40.0000,1.80945397e-004
4950.0000,50.0000,-40.0000,7.52592692e-004
5050.0000,50.0000,-40.0000,1.88454951e-003
5150.0000,50.0000,-40.0000,3.69596062e-003
5250.0000,50.0000,-40.0000,6.29935879e-003
5350.0000,50.0000,-40.0000,9.73119959e-003
5450.0000,50.0000,-40.0000,1.40085118e-002
5550.0000,50.0000,-40.0000,1.91471614e-002
5650.0000,50.0000,-40.0000,2.51720455e-002
5750.0000,50.0000,-40.0000,3.20990123e-002
5850.0000,50.0000,-40.0000,3.99565436e-002
5950.0000,50.0000,-40.0000,4.87965904e-002
6050.0000,50.0000,-40.0000,5.87136447e-002
6150.0000,50.0000,-40.0000,6.97991028e-002
6250.0000,50.0000,-40.0000,8.25770348e-002
6350.0000,50.0000,-40.0000,9.61844996e-002
6450.0000,50.0000,-40.0000,1.19281337e-001
6550.0000,50.0000,-40.0000,1.19762026e-001
6650.0000,50.0000,-40.0000,2.76983827e-001
6750.0000,50.0000,-40.0000,8.51370430e+000
6850.0000,50.0000,-40.0000,2.51195641e+001
6950.0000,50.0000,-40.0000,3.05917912e+001
7050.0000,50.0000,-40.0000,3.36209831e+001
7150.0000,50.0000,-40.0000,3.44522171e+001
7250.0000,50.0000,-40.0000,3.44534340e+001
7350.0000,50.0000,-40.0000,3.43603325e+001
7450.0000,50.0000,-40.0000,3.43337746e+001
7550.0000,50.0000,-40.0000,3.43142128e+001
7650.0000,50.0000,-40.0000,3.42888069e+001
7750.0000,50.0000,-40.0000,3.20288544e+001
7850.0000,50.0000,-40.0000,3.34467621e+001
7950.0000,50.0000,-40.0000,3.34779663e+001
8050.0000,50.0000,-40.0000,3.35648537e+001
50.0000,50.0000,-45.0000,0.00000000e+000
150.0000,50.0000,-45.0000,0.00000000e+000
250.0000,50.0000,-45.0000,0.00000000e+000
350.0000,50.0000,-45.0000,0.00000000e+000
450.0000,50.0000,-45.0000,0.00000000e+000
550.0000,50.0000,-45.0000,0.00000000e+000
650.0000,50.0000,-45.0000,0.00000000e+000
750.0000,50.0000,-45.0000,0.00000000e+000
850.0000,50.0000,-45.0000,0.00000000e+000
950.0000,50.0000,-45.0000,0.00000000e+000
1050.0000,50.0000,-45.0000,0.00000000e+000
1150.0000,50.0000,-45.0000,0.00000000e+000
1250.0000,50.0000,-45.0000,0.00000000e+000
1350.0000,50.0000,-45.0000,0.00000000e+000
1450.0000,50.0000,-45.0000,0.00000000e+000
1550.0000,50.0000,-45.0000,0.00000000e+000
1650.0000,50.0000,-45.0000,0.00000000e+000
1750.0000,50.0000,-45.0000,0.00000000e+000
1850.0000,50.0000,-45.0000,0.00000000e+000
1950.0000,50.0000,-45.0000,0.00000000e+000
2050.0000,50.0000,-45.0000,0.00000000e+000
2150.0000,50.0000,-45.0000,0.00000000e+000
2250.0000,50.0000,-45.0000,0.00000000e+000
2350.0000,50.0000,-45.0000,0.00000000e+000
2450.0000,50.0000,-45.0000,0.00000000e+000
2550.0000,50.0000,-45.0000,0.00000000e+000
2650.0000,50.0000,-45.0000,0.00000000e+000
2750.0000,50.0000,-45.0000,0.00000000e+000
2850.0000,50.0000,-45.0000,0.00000000e+000
2950.0000,50.0000,-45.0000,0.00000000e+000
3050.0000,50.0000,-45.0000,0.00000000e+000
3150.0000,50.0000,-45.0000,0.00000000e+000
3250.0000,50.0000,-45.0000,0.00000000e+000
3350.0000,50.0000,-45.0000,0.00000000e+000
3450.0000,50.0000,-45.0000,0.00000000e+000
3550.0000,50.0000,-45.0000,0.00000000e+000
3650.0000,50.0000,-45.0000,7.13363785e-037
3750.0000,50.0000,-45.0000,7.17552563e-034
3850.0000,50.0000,-45.0000,6.09838100e-031
3950.0000,50.0000,-45.0000,4.74325056e-028
4050.0000,50.0000,-45.0000,4.07995803e-025
4150.0000,50.0000,-45.0000,3.37141480e-022
4250.0000,50.0000,-45.0000,2.68587897e-019
4350.0000,50.0000,-45.0000,2.06078590e-016
4450.0000,50.0000,-45.0000,1.40239234e-013
4550.0000,50.0000,-45.0000,8.03626193e-011
4650.0000,50.0000,-45.0000,1.69389871e-008
4750.0000,50.0000,-45.0000,3.28266251e-005
4850.0000,50.0000,-45.0000,3.43011663e-004
4950.0000,50.0000,-45.0000,1.26087770e-003
5050.0000,50.0000,-45.0000,2.93191057e-003
5150.0000,50.0000,-45.0000,5.47330920e-003
5250.0000,50.0000,-45.0000,8.99806526e-003
5350.0000,50.0000,-45.0000,1.35001754e-002
5450.0000,50.0000,-45.0000,1.89769585e-002
5550.0000,50.0000,-45.0000,2.54340768e-002
5650.0000,50.0000,-45.0000,3.28927636e-002
5750.0000,50.0000,-45.0000,4.13584858e-002
5850.0000,50.0000,-45.0000,5.08629903e-002
5950.0000,50.0000,-45.0000,6.14730567e-002
6050.0000,50.0000,-45.0000,7.33068660e-002
6150.0000,50.0000,-45.0000,8.65093917e-002
6250.0000,50.0000,-45.0000,1.01726741e-001
6350.0000,50.0000,-45.0000,1.18228786e-001
6450.0000,50.0000,-45.0000,1.46301523e-001
6550.0000,50.0000,-45.0000,1.47978202e-001
6650.0000,50.0000,-45.0000,1.05738091e+000
6750.0000,50.0000,-45.0000,1.58768110e+001
6850.0000,50.0000,-45.0000,2.72288914e+001
6950.0000,50.0000,-45.0000,3.13789787e+001
7050.0000,50.0000,-45.0000,3.38304138e+001
7150.0000,50.0000,-45.0000,3.43226891e+001
7250.0000,50.0000,-45.0000,3.42837029e+001
7350.0000,50.0000,-45.0000,3.41507683e+001
7450.0000,50.0000,-45.0000,3.40542412e+001
7550.0000,50.0000,-45.0000,3.38838959e+001
7650.0000,50.0000,-45.0000,3.34364548e+001
7750.0000,50.0000,-45.0000,3.15240173e+001
7850.0000,50.0000,-45.0000,3.31332207e+001
7950.0000,50.0000,-45.0000,3.31336670e+001
8050.0000,50.0000,-45.0000,3.32139587e+001
8150.0000,50.0000,-45.0000,3.35995102e+001
50.0000,50.0000,-50.0000,0.00000000e+000
150.0000,50.0000,-50.0000,0.00000000e+000
250.0000,50.0000,-50.0000,0.00000000e+000
350.0000,50.0000,-50.0000,0.00000000e+000
450.0000,50.0000,-50.0000,0.00000000e+000
550.0000,50.0000,-50.0000,0.00000000e+000
650.0000,50.0000,-50.0000,0.00000000e+000
750.0000,50.0000,-50.0000,0.00000000e+000
850.0000,50.0000,-50.0000,0.00000000e+000
950.0000,50.0000,-50.0000,0.00000000e+000
1050.0000,50.0000,-50.0000,0.00000000e+000
1150.0000,50.0000,-50.0000,0.00000000e+000
1250.0000,50.0000,-50.0000,0.00000000e+000
1350.0000,50.0000,-50.0000,0.00000000e+000
1450.0000,50.0000,-50.0000,0.00000000e+000
1550.0000,50.0000,-50.0000,0.00000000e+000
1650.0000,50.0000,-50.0000,0.00000000e+000
1750.0000,50.0000,-50.0000,0.00000000e+000
1850.0000,50.0000,-50.0000,0.00000000e+000
1950.0000,50.0000,-50.0000,0.00000000e+000
2050.0000,50.0000,-50.0000,0.00000000e+000
2150.0000,50.0000,-50.0000,0.00000000e+000
2250.0000,50.0000,-50.0000,0.00000000e+000
2350.0000,50.0000,-50.0000,0.00000000e+000
2450.0000,50.0000,-50.0000,0.00000000e+000
2550.0000,50.0000,-50.0000,0.00000000e+000
2650.0000,50.0000,-50.0000,0.00000000e+000
2750.0000,50.0000,-50.0000,0.00000000e+000
2850.0000,50.0000,-50.0000,0.00000000e+000
2950.0000,50.0000,-50.0000,0.00000000e+000
3050.0000,50.0000,-50.0000,0.00000000e+000
3150.0000,50.0000,-50.0000,0.00000000e+000
3250.0000,50.0000,-50.0000,0.00000000e+000
3350.0000,50.0000,-50.0000,0.00000000e+000
3450.0000,50.0000,-50.0000,0.00000000e+000
3550.0000,50.0000,-50.0000,0.00000000e+000
3650.0000,50.0000,-50.0000,1.97621550e-035
3750.0000,50.0000,-50.0000,2.10629794e-032
3850.0000,50.0000,-50.0000,1.80492031e-029
3950.0000,50.0000,-50.0000,1.28797813e-026
4050.0000,50.0000,-50.0000,1.09581221e-023
4150.0000,50.0000,-50.0000,8.94141287e-021
4250.0000,50.0000,-50.0000,7.02911615e-018
4350.0000,50.0000,-50.0000,5.46983342e-015
4450.0000,50.0000,-50.0000,3.79592234e-012
4550.0000,50.0000,-50.0000,2.42690401e-009
4650.0000,50.0000,-50.0000,1.50482947e-007
4750.0000,50.0000,-50.0000,1.30845525e-004
4850.0000,50.0000,-50.0000,9.16693767e-004
4950.0000,50.0000,-50.0000,2.87774857e-003
5050.0000,50.0000,-50.0000,6.03336189e-003
5150.0000,50.0000,-50.0000,1.04979575e-002
5250.0000,50.0000,-50.0000,1.63718779e-002
5350.0000,50.0000,-50.0000,2.35088933e-002
5450.0000,50.0000,-50.0000,3.18788514e-002
5550.0000,50.0000,-50.0000,4.14722301e-002
5650.0000,50.0000,-50.0000,5.23075946e-002
5750.0000,50.0000,-50.0000,6.43638298e-002
5850.0000,50.0000,-50.0000,7.76966140e-002
5950.0000,50.0000,-50.0000,9.24220532e-002
6050.0000,50.0000,-50.0000,1.08729504e-001
6150.0000,50.0000,-50.0000,1.26925558e-001
6250.0000,50.0000,-50.0000,1.47969171e-001
6350.0000,50.0000,-50.0000,1.71898648e-001
6450.0000,50.0000,-50.0000,2.11034968e-001
6550.0000,50.0000,-50.0000,2.38769829e-001
6650.0000,50.0000,-50.0000,1.33726406e+000
6750.0000,50.0000,-50.0000,1.56916475e+001
6850.0000,50.0000,-50.0000,2.70336628e+001
6950.0000,50.0000,-50.0000,3.11840363e+001
7050.0000,50.0000,-50.0000,3.36254005e+001
7150.0000,50.0000,-50.0000,3.40858498e+001
7250.0000,50.0000,-50.0000,3.39861946e+001
7350.0000,50.0000,-50.0000,3.37603035e+001
7450.0000,50.0000,-50.0000,3.35052223e+001
7550.0000,50.0000,-50.0000,3.29048080e+001
7650.0000,50.0000,-50.0000,2.45889702e+001
7750.0000,50.0000,-50.0000,2.78394966e+001
7850.0000,50.0000,-50.0000,3.24095535e+001
7950.0000,50.0000,-50.0000,3.24171066e+001
8050.0000,50.0000,-50.0000,3.24942131e+001
8150.0000,50.0000,-50.0000,3.23529434e+001
8250.0000,50.0000,-50.0000,3.16154442e+001
8350.0000,50.0000,-50.0000,3.23913651e+001
50.0000,50.0000,-55.0000,0.00000000e+000
150.0000,50.0000,-55.0000,0.00000000e+000
250.0000,50.0000,-55.0000,0.00000000e+000
350.0000,50.0000,-55.0000,0.00000000e+000
450.0000,50.0000,-55.0000,0.00000000e+000
550.0000,50.0000,-55.0000,0.00000000e+000
650.0000,50.0000,-55.0000,0.00000000e+000
750.0000,50.0000,-55.0000,0.00000000e+000
850.0000,50.0000,-55.0000,0.00000000e+000
950.0000,50.0000,-55.0000,0.00000000e+000
1050.0000,50.0000,-55.0000,0.00000000e+000
1150.0000,50.0000,-55.0000,0.00000000e+000
1250.0000,50.0000,-55.0000,0.00000000e+000
1350.0000,50.0000,-55.0000,0.00000000e+000
1450.0000,50.0000,-55.0000,0.00000000e+000
1550.0000,50.0000,-55.0000,0.00000000e+000
1650.0000,50.0000,-55.0000,0.00000000e+000
1750.0000,50.0000,-55.0000,0.00000000e+000
1850.0000,50.0000,-55.0000,0.00000000e+000
1950.0000,50.0000,-55.0000,0.00000000e+000
2050.0000,50.0000,-55.0000,0.00000000e+000
2150.0000,50.0000,-55.0000,0.00000000e+000
2250.0000,50.0000,-55.0000,0.00000000e+000
2350.0000,50.0000,-55.0000,0.00000000e+000
2450.0000,50.0000,-55.0000,0.00000000e+000
2550.0000,50.0000,-55.0000,0.00000000e+000
2650.0000,50.0000,-55.0000,0.00000000e+000
2750.0000,50.0000,-55.0000,0.00000000e+000
2850.0000,50.0000,-55.0000,0.00000000e+000
2950.0000,50.0000,-55.0000,0.00000000e+000
3050.0000,50.0000,-55.0000,0.00000000e+000
3150.0000,50.0000,-55.0000,0.00000000e+000
3250.0000,50.0000,-55.0000,0.00000000e+000
3350.0000,50.0000,-55.0000,0.00000000e+000
3450.0000,50.0000,-55.0000,0.00000000e+000
3550.0000,50.0000,-55.0000,8.27973695e-036
3650.0000,50.0000,-55.0000,6.91745879e-033
3750.0000,50.0000,-55.0000,5.00174990e-030
3850.0000,50.0000,-55.0000,3.30977917e-027
3950.0000,50.0000,-55.0000,2.06169310e-024
4050.0000,50.0000,-55.0000,1.48965393e-021
4150.0000,50.0000,-55.0000,1.05841151e-018
4250.0000,50.0000,-55.0000,7.31992585e-016
4350.0000,50.0000,-55.0000,4.79262680e-013
4450.0000,50.0000,-55.0000,2.85235835e-010
4550.0000,50.0000,-55.0000,1.59034471e-007
4650.0000,50.0000,-55.0000,8.75207024e-006
4750.0000,50.0000,-55.0000,7.14310165e-003
4850.0000,50.0000,-55.0000,5.02597317e-002
4950.0000,50.0000,-55.0000,1.36465862e-001
5050.0000,50.0000,-55.0000,2.52844393e-001
5150.0000,50.0000,-55.0000,3.96833211e-001
5250.0000,50.0000,-55.0000,5.65407157e-001
5350.0000,50.0000,-55.0000,7.46360302e-001
5450.0000,50.0000,-55.0000,9.36708093e-001
5550.0000,50.0000,-55.0000,1.13461709e+000
5650.0000,50.0000,-55.0000,1.33909285e+000
5750.0000,50.0000,-55.0000,1.54727936e+000
5850.0000,50.0000,-55.0000,1.75954580e+000
5950.0000,50.0000,-55.0000,1.97725391e+000
6050.0000,50.0000,-55.0000,2.20099902e+000
6150.0000,50.0000,-55.0000,2.43235016e+000
6250.0000,50.0000,-55.0000,2.67259502e+000
6350.0000,50.0000,-55.0000,2.92236710e+000
6450.0000,50.0000,-55.0000,3.18850589e+000
6550.0000,50.0000,-55.0000,3.45707297e+000
6650.0000,50.0000,-55.0000,4.29996204e+000
6750.0000,50.0000,-55.0000,1.23164778e+001
6850.0000,50.0000,-55.0000,1.87684097e+001
6950.0000,50.0000,-55.0000,2.12555389e+001
7050.0000,50.0000,-55.0000,2.27758732e+001
7150.0000,50.0000,-55.0000,2.32161198e+001
7250.0000,50.0000,-55.0000,2.33519287e+001
7350.0000,50.0000,-55.0000,2.34182396e+001
7450.0000,50.0000,-55.0000,2.34746399e+001
7550.0000,50.0000,-55.0000,2.33678188e+001
7650.0000,50.0000,-55.0000,1.97677174e+001
7750.0000,50.0000,-55.0000,2.06678734e+001
7850.0000,50.0000,-55.0000,2.36412621e+001
7950.0000,50.0000,-55.0000,2.40042362e+001
8050.0000,50.0000,-55.0000,2.41812477e+001
8150.0000,50.0000,-55.0000,2.46890011e+001
8250.0000,50.0000,-55.0000,2.95262451e+001
8350.0000,50.0000,-55.0000,3.04412899e+001
8450.0000,50.0000,-55.0000,2.89565887e+001
50.0000,50.0000,-60.0000,0.00000000e+000
150.0000,50.0000,-60.0000,0.00000000e+000
250.0000,50.0000,-60.0000,0.00000000e+000
350.0000,50.0000,-60.0000,0.00000000e+000
450.0000,50.0000,-60.0000,0.00000000e+000
550.0000,50.0000,-60.0000,0.00000000e+000
650.0000,50.0000,-60.0000,0.00000000e+000
750.0000,50.0000,-60.0000,0.00000000e+000
850.0000,50.0000,-60.0000,0.00000000e+000
950.0000,50.0000,-60.0000,0.00000000e+000
1050.0000,50.0000,-60.0000,0.00000000e+000
1150.0000,50.0000,-60.0000,0.00000000e+000
1250.0000,50.0000,-60.0000,0.00000000e+000
1350.0000,50.0000,-60.0000,0.00000000e+000
1450.0000,50.0000,-60.0000,0.00000000e+000
1550.0000,50.0000,-60.0000,0.00000000e+000
1650.0000,50.0000,-60.0000,0.00000000e+000
1750.0000,50.0000,-60.0000,0.00000000e+000
1850.0000,50.0000,-60.0000,0.00000000e+000
1950.0000,50.0000,-60.0000,0.00000000e+000
2050.0000,50.0000,-60.0000,0.00000000e+000
2150.0000,50.0000,-60.0000,0.00000000e+000
2250.0000,50.0000,-60.0000,0.00000000e+000
2350.0000,50.0000,-60.0000,0.00000000e+000
2450.0000,50.0000,-60.0000,0.00000000e+000
2550.0000,50.0000,-60.0000,0.00000000e+000
2650.0000,50.0000,-60.0000,0.00000000e+000
2750.0000,50.0000,-60.0000,0.00000000e+000
2850.0000,50.0000,-60.0000,0.00000000e+000
2950.0000,50.0000,-60.0000,0.00000000e+000
3050.0000,50.0000,-60.0000,0.00000000e+000
3150.0000,50.0000,-60.0000,0.00000000e+000
3250.0000,50.0000,-60.0000,0.00000000e+000
3350.0000,50.0000,-60.0000,0.00000000e+000
3450.0000,50.0000,-60.0000,2.31122616e-038
3550.0000,50.0000,-60.0000,1.79220285e-035
3650.0000,50.0000,-60.0000,1.12411136e-032
3750.0000,50.0000,-60.0000,6.77547797e-030
3850.0000,50.0000,-60.0000,3.98756361e-027
3950.0000,50.0000,-60.0000,2.37126283e-024
4050.0000,50.0000,-60.0000,1.61905863e-021
4150.0000,50.0000,-60.0000,1.10453065e-018
4250.0000,50.0000,-60.0000,7.40750271e-016
4350.0000,50.0000,-60.0000,4.79277371e-013
4450.0000,50.0000,-60.0000,2.84620549e-010
4550.0000,50.0000,-60.0000,1.36637212e-007
4650.0000,50.0000,-60.0000,1.55667221e-005
4750.0000,50.0000,-60.0000,1.17386803e-002
4850.0000,50.0000,-60.0000,8.73447433e-002
4950.0000,50.0000,-60.0000,2.31754377e-001
5050.0000,50.0000,-60.0000,4.22961086e-001
5150.0000,50.0000,-60.0000,6.56488419e-001
5250.0000,50.0000,-60.0000,9.27522004e-001
5350.0000,50.0000,-60.0000,1.21615446e+000
5450.0000,50.0000,-60.0000,1.51783502e+000
5550.0000,50.0000,-60.0000,1.82991493e+000
5650.0000,50.0000,-60.0000,2.15109563e+000
5750.0000,50.0000,-60.0000,2.47703934e+000
5850.0000,50.0000,-60.0000,2.80854845e+000
5950.0000,50.0000,-60.0000,3.14797211e+000
6050.0000,50.0000,-60.0000,3.49630427e+000
6150.0000,50.0000,-60.0000,3.85602689e+000
6250.0000,50.0000,-60.0000,4.22860003e+000
6350.0000,50.0000,-60.0000,4.61506891e+000
6450.0000,50.0000,-60.0000,5.01904154e+000
6550.0000,50.0000,-60.0000,5.43409395e+000
6650.0000,50.0000,-60.0000,6.13318968e+000
6750.0000,50.0000,-60.0000,1.03385849e+001
6850.0000,50.0000,-60.0000,1.38118334e+001
6950.0000,50.0000,-60.0000,1.53204622e+001
7050.0000,50.0000,-60.0000,1.63395348e+001
7150.0000,50.0000,-60.0000,1.68333397e+001
7250.0000,50.0000,-60.0000,1.71834316e+001
7350.0000,50.0000,-60.0000,1.75053673e+001
7450.0000,50.0000,-60.0000,1.78285465e+001
7550.0000,50.0000,-60.0000,1.80815678e+001
7650.0000,50.0000,-60.0000,1.70023823e+001
7750.0000,50.0000,-60.0000,1.75933056e+001
7850.0000,50.0000,-60.0000,1.92239456e+001
7950.0000,50.0000,-60.0000,1.97076931e+001
8050.0000,50.0000,-60.0000,2.00925083e+001
8150.0000,50.0000,-60.0000,2.09285183e+001
8250.0000,50.0000,-60.0000,2.63257637e+001
8350.0000,50.0000,-60.0000,2.73378544e+001
8450.0000,50.0000,-60.0000,2.68710575e+001
8550.0000,50.0000,-60.0000,2.51053886e+001
50.0000,50.0000,-65.0000,0.00000000e+000
150.0000,50.0000,-65.0000,0.00000000e+000
250.0000,50.0000,-65.0000,0.00000000e+000
350.0000,50.0000,-65.0000,0.00000000e+000
450.0000,50.0000,-65.0000,0.00000000e+000
550.0000,50.0000,-65.0000,0.00000000e+000
650.0000,50.0000,-65.0000,0.00000000e+000
750.0000,50.0000,-65.0000,0.00000000e+000
850.0000,50.0000,-65.0000,0.00000000e+000
950.0000,50.0000,-65.0000,0.00000000e+000
1050.0000,50.0000,-65.0000,0.00000000e+000
1150.0000,50.0000,-65.0000,0.00000000e+000
1250.0000,50.0000,-65.0000,0.00000000e+000
1350.0000,50.0000,-65.0000,0.00000000e+000
1450.0000,50.0000,-65.0000,0.00000000e+000
1550.0000,50.0000,-65.0000,0.00000000e+000
1650.0000,50.0000,-65.0000,0.00000000e+000
1750.0000,50.0000,-65.0000,0.00000000e+000
1850.0000,50.0000,-65.0000,0.00000000e+000
1950.0000,50.0000,-65.0000,0.00000000e+000
2050.0000,50.0000,-65.0000,0.00000000e+000
2150.0000,50.0000,-65.0000,0.00000000e+000
2250.0000,50.0000,-65.0000,0.00000000e+000
2350.0000,50.0000,-65.0000,0.00000000e+000
2450.0000,50.0000,-65.0000,0.00000000e+000
2550.0000,50.0000,-65.0000,0.00000000e+000
2650.0000,50.0000,-65.0000,0.00000000e+000
2750.0000,50.0000,-65.0000,0.00000000e+000
2850.0000,50.0000,-65.0000,0.00000000e+000
2950.0000,50.0000,-65.0000,0.00000000e+000
3050.0000,50.0000,-65.0000,0.00000000e+000
3150.0000,50.0000,-65.0000,0.00000000e+000
3250.0000,50.0000,-65.0000,0.00000000e+000
3350.0000,50.0000,-65.0000,0.00000000e+000
3450.0000,50.0000,-65.0000,1.27748380e-038
3550.0000,50.0000,-65.0000,5.65148540e-036
3650.0000,50.0000,-65.0000,2.69878295e-033
3750.0000,50.0000,-65.0000,1.29233285e-030
3850.0000,50.0000,-65.0000,6.25540746e-028
3950.0000,50.0000,-65.0000,3.15350056e-025
4050.0000,50.0000,-65.0000,1.93849782e-022
4150.0000,50.0000,-65.0000,1.25232379e-019
4250.0000,50.0000,-65.0000,8.28216110e-017
4350.0000,50.0000,-65.0000,5.60622681e-014
4450.0000,50.0000,-65.0000,3.87362885e-011
4550.0000,50.0000,-65.0000,2.75120655e-008
4650.0000,50.0000,-65.0000,1.85746521e-005
4750.0000,50.0000,-65.0000,1.46875242e-002
4850.0000,50.0000,-65.0000,1.17393829e-001
4950.0000,50.0000,-65.0000,3.04276913e-001
5050.0000,50.0000,-65.0000,5.46980262e-001
5150.0000,50.0000,-65.0000,8.39560330e-001
5250.0000,50.0000,-65.0000,1.17625630e+000
5350.0000,50.0000,-65.0000,1.53210735e+000
5450.0000,50.0000,-65.0000,1.90184927e+000
5550.0000,50.0000,-65.0000,2.28264427e+000
5650.0000,50.0000,-65.0000,2.67333150e+000
5750.0000,50.0000,-65.0000,3.06892490e+000
